dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
oryx,mcMMO,0.2,1393.0,198.0,1382.0,1341.0,198.0,1226.0,0.12,0.304,0.354,0.571,0.702,0.793,0.874,0.914,0.955,0.97,1.0,1.0,4064.0,4064.0,4064.0,0.825,0.448,1.0,0.111,0.0,0.111,1.0,0.9921033740129217,1.0,110,1.05
oryx,mcMMO,0.3,1393.0,198.0,1392.0,1341.0,198.0,1261.0,0.095,0.292,0.348,0.54,0.697,0.788,0.874,0.924,0.949,0.98,0.995,1.0,4074.0,4074.0,4074.0,0.823,0.438,1.0,0.112,0.0,0.112,1.0,0.9992821249102656,1.0,110,1.05
oryx,mcMMO,0.4,1393.0,198.0,1393.0,1341.0,198.0,1341.0,0.037,0.259,0.359,0.551,0.702,0.803,0.879,0.924,0.949,0.97,0.985,1.0,4075.0,4075.0,4075.0,0.822,0.431,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
oryx,mcMMO,0.5,1393.0,198.0,1393.0,1341.0,198.0,1321.0,0.052,0.263,0.359,0.556,0.712,0.813,0.869,0.914,0.949,0.97,0.99,1.0,4075.0,4075.0,4075.0,0.822,0.427,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
oryx,mcMMO,1.0,1393.0,198.0,1370.0,1341.0,197.0,1251.0,0.0,0.242,0.338,0.556,0.692,0.808,0.864,0.909,0.939,0.97,0.995,0.995,4052.0,4052.232,4052.0,0.818,0.402,0.995,0.109,0.0,0.109,0.9949494949494949,0.9834888729361091,1.0,110,1.05
oryx,mct,0.1,6091.0,23.0,3682.0,2970.0,20.0,2610.0,0.0,0.0,0.609,0.609,0.652,0.652,0.87,0.87,0.87,0.87,0.87,0.87,9622.0,10250.435,13235.5,0.755,0.287,0.87,0.242,0.017,0.259,0.8695652173913043,0.6044984403217862,1.0,110,1.05
oryx,mct,0.2,6091.0,23.0,3896.0,2970.0,17.0,2812.0,0.0,0.0,0.522,0.609,0.609,0.696,0.739,0.739,0.739,0.739,0.739,0.739,9836.0,10981.217,14088.812,0.669,0.188,0.739,0.27,0.068,0.338,0.7391304347826086,0.6396322442948613,1.0,110,1.05
oryx,mct,0.3,6091.0,23.0,6010.0,2970.0,23.0,5592.0,0.082,0.033,0.391,0.478,0.565,0.609,0.696,0.783,0.913,0.913,0.913,0.913,11950.0,11950.0,11950.0,0.697,0.065,1.0,0.644,0.0,0.644,1.0,0.986701691019537,1.0,110,1.05
oryx,mct,0.4,6091.0,23.0,4251.0,2970.0,20.0,3618.0,0.0,0.0,0.609,0.652,0.826,0.826,0.826,0.87,0.87,0.87,0.87,0.87,10191.0,10671.0,12951.0,0.774,0.101,0.87,0.322,0.017,0.339,0.8695652173913043,0.6979149564931867,1.0,110,1.05
oryx,mct,0.5,6091.0,23.0,3400.0,2970.0,17.0,2158.0,0.0,0.0,0.652,0.696,0.696,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9340.0,10744.0,14553.812,0.699,0.039,0.739,0.206,0.068,0.274,0.7391304347826086,0.5582006238712856,1.0,110,1.05
oryx,mct,1.0,6091.0,23.0,4117.0,2970.0,18.0,3414.0,0.0,0.0,0.391,0.435,0.565,0.739,0.739,0.783,0.783,0.783,0.783,0.783,10057.0,10915.261,13758.25,0.649,0.018,0.783,0.302,0.047,0.349,0.782608695652174,0.6759152848464949,1.0,110,1.05
oryx,neo4j,0.1,32156.0,151.0,17970.0,4840.0,122.0,17192.0,0.0,0.0,0.411,0.457,0.576,0.662,0.742,0.742,0.742,0.742,0.742,0.742,27650.0,33098.927,56022.0,0.663,0.067,0.808,0.05,0.037,0.086,0.8079470198675497,0.5588381639507402,1.0,110,1.05
oryx,neo4j,0.2,32156.0,151.0,32143.0,4840.0,151.0,30025.0,0.066,0.089,0.397,0.49,0.576,0.656,0.748,0.788,0.868,0.907,0.967,0.967,41823.0,41823.0,41823.0,0.707,0.054,1.0,0.159,0.0,0.159,1.0,0.9995957208608036,1.0,110,1.05
oryx,neo4j,0.3,32156.0,151.0,16179.0,4840.0,107.0,15155.0,0.0,0.0,0.351,0.49,0.596,0.695,0.709,0.709,0.709,0.709,0.709,0.709,25859.0,35170.099,57813.0,0.612,0.039,0.709,0.04,0.085,0.125,0.7086092715231788,0.503140937927603,1.0,110,1.05
oryx,neo4j,0.4,32156.0,151.0,31981.0,4840.0,151.0,30907.0,0.039,0.038,0.371,0.536,0.596,0.728,0.808,0.848,0.894,0.927,0.94,0.94,41661.0,41661.0,41661.0,0.724,0.048,1.0,0.157,0.0,0.157,1.0,0.9945577808185098,1.0,110,1.05
oryx,neo4j,0.5,32156.0,151.0,17944.0,4840.0,114.0,17201.0,0.0,0.0,0.252,0.45,0.543,0.662,0.722,0.722,0.722,0.722,0.722,0.722,27624.0,34588.821,56048.0,0.61,0.03,0.755,0.049,0.06,0.109,0.7549668874172185,0.5580296056723473,1.0,110,1.05
oryx,neo4j,1.0,32156.0,151.0,30929.0,4840.0,149.0,30026.0,0.0,0.051,0.245,0.404,0.49,0.576,0.682,0.768,0.808,0.868,0.954,0.954,40609.0,40641.503,41836.0,0.636,0.027,0.987,0.147,0.0,0.147,0.9867549668874173,0.9618422689389228,1.0,110,1.05
oryx,netty,0.1,11528.0,951.0,10742.0,3740.0,947.0,10539.0,0.0,0.16,0.395,0.579,0.688,0.769,0.831,0.89,0.919,0.958,0.986,0.986,18222.0,18228.612,19597.5,0.79,0.328,0.996,0.008,0.0,0.008,0.9957939011566772,0.9318181818181818,1.0,110,1.05
oryx,netty,0.2,11528.0,951.0,10067.0,3740.0,924.0,9804.0,0.0,0.166,0.404,0.577,0.669,0.76,0.805,0.859,0.901,0.956,0.956,0.956,17547.0,17629.959,20469.0,0.777,0.327,0.972,0.007,0.001,0.008,0.9716088328075709,0.873265093684941,1.0,110,1.05
oryx,netty,0.3,11528.0,951.0,9909.0,3740.0,913.0,9614.0,0.0,0.167,0.399,0.585,0.692,0.758,0.824,0.878,0.918,0.957,0.957,0.957,17389.0,17518.384,20627.0,0.785,0.327,0.96,0.007,0.002,0.008,0.9600420609884333,0.859559333795975,1.0,110,1.05
oryx,netty,0.4,11528.0,951.0,10699.0,3740.0,945.0,10496.0,0.0,0.174,0.386,0.57,0.687,0.78,0.836,0.886,0.921,0.96,0.992,0.992,18179.0,18189.461,19785.188,0.791,0.324,0.994,0.008,0.0,0.008,0.9936908517350158,0.928088133240805,1.0,110,1.05
oryx,netty,0.5,11528.0,951.0,9283.0,3740.0,894.0,8838.0,0.0,0.0,0.402,0.57,0.662,0.754,0.83,0.874,0.907,0.94,0.94,0.94,16763.0,17032.117,21253.0,0.774,0.325,0.94,0.006,0.004,0.009,0.9400630914826499,0.8052567661346287,1.0,110,1.05
oryx,netty,1.0,11528.0,951.0,10868.0,3740.0,947.0,10694.0,0.0,0.158,0.39,0.572,0.688,0.771,0.843,0.88,0.921,0.955,0.991,0.991,18348.0,18353.552,19503.0,0.79,0.326,0.996,0.008,0.0,0.008,0.9957939011566772,0.9427480916030534,1.0,110,1.05
oryx,orientdb,0.1,11643.0,774.0,11558.0,3740.0,774.0,11439.0,0.018,0.178,0.47,0.645,0.736,0.802,0.845,0.879,0.932,0.961,0.975,0.975,19038.0,19038.0,19038.0,0.808,0.316,1.0,0.013,0.0,0.013,1.0,0.992699476080048,1.0,110,1.05
oryx,orientdb,0.2,11643.0,774.0,10400.0,3740.0,756.0,10143.0,0.0,0.23,0.469,0.636,0.745,0.814,0.863,0.906,0.938,0.963,0.963,0.963,17880.0,17937.814,20365.981,0.813,0.316,0.977,0.01,0.001,0.011,0.9767441860465116,0.8932405737352916,1.0,110,1.05
oryx,orientdb,0.3,11643.0,774.0,11626.0,3740.0,774.0,11450.0,0.017,0.187,0.466,0.64,0.743,0.802,0.845,0.886,0.93,0.959,0.983,0.983,19106.0,19106.0,19106.0,0.81,0.315,1.0,0.013,0.0,0.013,1.0,0.9985398952160096,1.0,110,1.05
oryx,orientdb,0.4,11643.0,774.0,10728.0,3740.0,762.0,10532.0,0.0,0.185,0.464,0.634,0.744,0.798,0.858,0.891,0.934,0.955,0.983,0.983,18208.0,18236.372,20037.106,0.811,0.31,0.984,0.011,0.0,0.011,0.9844961240310077,0.9214120072146355,1.0,110,1.05
oryx,orientdb,0.5,11643.0,774.0,10720.0,3740.0,763.0,10513.0,0.0,0.208,0.469,0.633,0.735,0.802,0.853,0.884,0.928,0.966,0.984,0.984,18200.0,18226.235,20044.197,0.808,0.311,0.986,0.011,0.0,0.011,0.9857881136950905,0.9207248990809929,1.0,110,1.05
oryx,orientdb,1.0,11643.0,774.0,11591.0,3740.0,774.0,11485.0,0.014,0.164,0.464,0.625,0.731,0.795,0.844,0.891,0.925,0.957,0.994,0.994,19071.0,19071.0,19071.0,0.806,0.304,1.0,0.013,0.0,0.013,1.0,0.9955337971313235,1.0,110,1.05
oryx,titan,0.1,5312.0,149.0,4986.0,2860.0,146.0,4775.0,0.0,0.16,0.611,0.745,0.826,0.879,0.906,0.94,0.946,0.953,0.98,0.98,10706.0,10719.128,11195.0,0.849,0.231,0.98,0.142,0.0,0.143,0.9798657718120806,0.9386295180722891,1.0,110,1.05
oryx,titan,0.2,5312.0,149.0,5299.0,2860.0,148.0,5062.0,0.0,0.275,0.557,0.732,0.832,0.866,0.899,0.926,0.96,0.973,0.987,0.987,11019.0,11019.174,11019.0,0.848,0.226,0.993,0.16,0.0,0.161,0.9932885906040269,0.9975527108433735,1.0,110,1.05
oryx,titan,0.3,5312.0,149.0,5303.0,2860.0,149.0,4854.0,0.086,0.209,0.577,0.765,0.832,0.886,0.906,0.919,0.946,0.966,0.993,0.993,11023.0,11023.0,11023.0,0.851,0.217,1.0,0.161,0.0,0.161,1.0,0.9983057228915663,1.0,110,1.05
oryx,titan,0.4,5312.0,149.0,3367.0,2860.0,131.0,2299.0,0.0,0.0,0.51,0.678,0.785,0.852,0.879,0.879,0.879,0.879,0.879,0.879,9087.0,9556.933,12976.97,0.792,0.198,0.879,0.065,0.015,0.079,0.8791946308724832,0.6338478915662651,1.0,110,1.05
oryx,titan,0.5,5312.0,149.0,4478.0,2860.0,144.0,4110.0,0.0,0.229,0.57,0.738,0.812,0.886,0.926,0.94,0.946,0.966,0.966,0.966,10198.0,10253.973,11761.75,0.845,0.211,0.966,0.115,0.001,0.116,0.9664429530201343,0.8429969879518072,1.0,110,1.05
oryx,titan,1.0,5312.0,149.0,4250.0,2860.0,143.0,3785.0,0.0,0.303,0.517,0.705,0.758,0.846,0.906,0.926,0.953,0.96,0.96,0.96,9970.0,10055.53,12027.625,0.825,0.199,0.96,0.103,0.002,0.105,0.959731543624161,0.8000753012048193,1.0,110,1.05
titan,MapDB,0.1,2740.0,99.0,2338.0,2090.0,98.0,1911.0,0.0,0.467,0.0,0.646,0.828,0.899,0.919,0.949,0.98,0.99,0.99,0.99,6518.0,6526.121,6518.0,0.9,0.412,0.99,0.184,0.0,0.184,0.98989898989899,0.8532846715328467,1.0,110,1.05
titan,MapDB,0.2,2740.0,99.0,2383.0,2090.0,99.0,2005.0,0.268,0.334,0.0,0.677,0.808,0.889,0.919,0.919,0.939,0.97,1.0,1.0,6563.0,6563.0,6563.0,0.893,0.39,1.0,0.191,0.0,0.191,1.0,0.8697080291970803,1.0,110,1.05
titan,MapDB,0.3,2740.0,99.0,2324.0,2090.0,96.0,1885.0,0.0,0.358,0.0,0.626,0.818,0.889,0.909,0.929,0.949,0.97,0.97,0.97,6504.0,6529.212,7128.0,0.88,0.37,0.97,0.182,0.001,0.183,0.9696969696969697,0.8481751824817518,1.0,110,1.05
titan,MapDB,0.4,2740.0,99.0,2463.0,2090.0,95.0,2177.0,0.0,0.204,0.0,0.626,0.788,0.848,0.889,0.909,0.929,0.929,0.96,0.96,6643.0,6665.384,7127.75,0.863,0.362,0.96,0.204,0.002,0.206,0.9595959595959596,0.8989051094890511,1.0,110,1.05
titan,MapDB,0.5,2740.0,99.0,2351.0,2090.0,98.0,1942.0,0.0,0.312,0.0,0.657,0.798,0.869,0.909,0.919,0.939,0.97,0.99,0.99,6531.0,6538.859,6531.0,0.884,0.369,0.99,0.186,0.0,0.186,0.98989898989899,0.858029197080292,1.0,110,1.05
titan,MapDB,1.0,2740.0,99.0,2291.0,2090.0,99.0,1796.0,0.345,0.323,0.0,0.596,0.747,0.828,0.889,0.909,0.929,1.0,1.0,1.0,6471.0,6471.0,6471.0,0.87,0.311,1.0,0.177,0.0,0.177,1.0,0.8361313868613138,1.0,110,1.05
titan,android,0.1,639.0,48.0,639.0,630.0,48.0,522.0,0.183,0.326,0.604,0.729,0.875,0.875,0.875,0.896,0.979,0.979,1.0,1.0,1899.0,1899.0,1899.0,0.876,0.528,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
titan,android,0.2,639.0,48.0,584.0,560.0,48.0,454.0,0.29,0.396,0.562,0.75,0.854,0.875,0.875,0.979,0.979,1.0,1.0,1.0,1704.0,1704.0,1704.0,0.882,0.506,1.0,0.381,0.0,0.381,1.0,0.9139280125195618,1.0,110,1.05
titan,android,0.3,639.0,48.0,639.0,630.0,48.0,440.0,0.311,0.269,0.562,0.75,0.792,0.854,0.854,0.917,1.0,1.0,1.0,1.0,1899.0,1899.0,1899.0,0.859,0.461,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
titan,android,0.4,639.0,48.0,638.0,630.0,48.0,542.0,0.152,0.105,0.542,0.688,0.792,0.812,0.875,0.917,0.917,0.938,1.0,1.0,1898.0,1898.0,1898.0,0.843,0.45,1.0,0.455,0.0,0.455,1.0,0.9984350547730829,1.0,110,1.05
titan,android,0.5,639.0,48.0,639.0,639.0,48.0,595.0,0.069,0.022,0.521,0.646,0.792,0.854,0.896,0.896,0.938,0.938,0.938,1.0,1917.0,1917.0,1917.0,0.833,0.402,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
titan,android,1.0,639.0,48.0,634.0,630.0,48.0,565.0,0.116,0.069,0.479,0.583,0.708,0.812,0.854,0.896,0.917,0.938,1.0,1.0,1894.0,1894.0,1894.0,0.81,0.364,1.0,0.449,0.0,0.449,1.0,0.9921752738654147,1.0,110,1.05
titan,anttlr4,0.1,2353.0,53.0,2058.0,1907.0,53.0,1664.0,0.293,0.486,0.642,0.83,0.906,0.925,0.943,0.962,0.981,1.0,1.0,1.0,5872.0,5872.0,5872.0,0.893,0.221,1.0,0.327,0.0,0.327,1.0,0.8746281342966425,1.0,110,1.05
titan,anttlr4,0.2,2353.0,53.0,2005.0,1907.0,52.0,1511.0,0.0,0.413,0.528,0.736,0.792,0.887,0.925,0.962,0.981,0.981,0.981,0.981,5819.0,5832.132,5819.0,0.852,0.207,0.981,0.31,0.0,0.311,0.9811320754716981,0.8521036974075649,1.0,110,1.05
titan,anttlr4,0.3,2353.0,53.0,1942.0,1907.0,52.0,1256.0,0.0,0.485,0.566,0.755,0.811,0.849,0.943,0.981,0.981,0.981,0.981,0.981,5756.0,5771.509,5756.0,0.856,0.223,0.981,0.291,0.0,0.291,0.9811320754716981,0.8253293667658309,1.0,110,1.05
titan,anttlr4,0.4,2353.0,53.0,2044.0,1907.0,52.0,1620.0,0.0,0.334,0.547,0.717,0.774,0.849,0.887,0.925,0.981,0.981,0.981,0.981,5858.0,5869.66,5858.0,0.827,0.186,0.981,0.322,0.0,0.323,0.9811320754716981,0.8686782830429239,1.0,110,1.05
titan,anttlr4,0.5,2353.0,53.0,2041.0,1907.0,53.0,1612.0,0.315,0.352,0.566,0.698,0.755,0.83,0.849,0.962,1.0,1.0,1.0,1.0,5855.0,5855.0,5855.0,0.835,0.221,1.0,0.321,0.0,0.321,1.0,0.8674033149171271,1.0,110,1.05
titan,anttlr4,1.0,2353.0,53.0,2035.0,1907.0,52.0,1591.0,0.0,0.345,0.509,0.717,0.792,0.811,0.868,0.925,0.981,0.981,0.981,0.981,5849.0,5861.0,5849.0,0.821,0.148,0.981,0.32,0.0,0.32,0.9811320754716981,0.8648533786655334,1.0,110,1.05
titan,broadleaf,0.1,17433.0,686.0,17433.0,4180.0,686.0,17130.0,0.017,0.232,0.481,0.663,0.759,0.838,0.882,0.915,0.943,0.966,0.98,1.0,25793.0,25793.0,25793.0,0.815,0.215,1.0,0.016,0.0,0.016,1.0,1.0,1.0,110,1.05
titan,broadleaf,0.2,17433.0,686.0,17409.0,4180.0,686.0,17235.0,0.011,0.208,0.48,0.602,0.743,0.827,0.87,0.914,0.934,0.961,0.983,0.983,25769.0,25769.0,25769.0,0.804,0.212,1.0,0.016,0.0,0.016,1.0,0.9986233006367234,1.0,110,1.05
titan,broadleaf,0.3,17433.0,686.0,17167.0,4180.0,684.0,16918.0,0.0,0.174,0.487,0.653,0.739,0.825,0.888,0.918,0.939,0.95,0.981,0.981,25527.0,25528.551,25793.0,0.811,0.198,0.997,0.016,0.0,0.016,0.9970845481049563,0.9847415820570183,1.0,110,1.05
titan,broadleaf,0.4,17433.0,686.0,14876.0,4180.0,665.0,14603.0,0.0,0.215,0.481,0.647,0.757,0.821,0.869,0.913,0.936,0.959,0.959,0.959,23236.0,23392.551,28349.995,0.807,0.205,0.969,0.012,0.001,0.013,0.9693877551020408,0.8533241553375781,1.0,110,1.05
titan,broadleaf,0.5,17433.0,686.0,17046.0,4180.0,685.0,16555.0,0.0,0.189,0.477,0.644,0.757,0.825,0.86,0.895,0.93,0.958,0.978,0.978,25406.0,25407.128,25406.0,0.805,0.209,0.999,0.015,0.0,0.015,0.9985422740524781,0.9778007227671657,1.0,110,1.05
titan,broadleaf,1.0,17433.0,686.0,16244.0,4180.0,674.0,16090.0,0.0,0.214,0.468,0.633,0.724,0.81,0.866,0.904,0.937,0.956,0.977,0.977,24604.0,24645.598,26980.839,0.8,0.197,0.983,0.014,0.0,0.014,0.9825072886297376,0.9317960190443412,1.0,110,1.05
titan,ceylon,0.1,4512.0,74.0,3139.0,2640.0,65.0,2389.0,0.0,0.0,0.581,0.689,0.716,0.824,0.865,0.878,0.878,0.878,0.878,0.878,8419.0,8752.973,11154.273,0.78,0.171,0.878,0.16,0.015,0.175,0.8783783783783784,0.6957003546099291,1.0,110,1.05
titan,ceylon,0.2,4512.0,74.0,2947.0,2640.0,67.0,2003.0,0.0,0.0,0.527,0.649,0.757,0.851,0.905,0.905,0.905,0.905,0.905,0.905,8227.0,8523.081,11308.094,0.793,0.151,0.905,0.141,0.009,0.15,0.9054054054054054,0.6531471631205674,1.0,110,1.05
titan,ceylon,0.3,4512.0,74.0,3104.0,2640.0,66.0,2271.0,0.0,0.0,0.5,0.649,0.77,0.811,0.878,0.892,0.892,0.892,0.892,0.892,8384.0,8688.432,11178.0,0.779,0.117,0.892,0.156,0.012,0.168,0.8918918918918919,0.6879432624113475,1.0,110,1.05
titan,ceylon,0.4,4512.0,74.0,3040.0,2640.0,66.0,2176.0,0.0,0.0,0.541,0.743,0.797,0.851,0.892,0.892,0.892,0.892,0.892,0.892,8320.0,8638.27,11241.0,0.803,0.149,0.892,0.15,0.012,0.162,0.8918918918918919,0.6737588652482269,1.0,110,1.05
titan,ceylon,0.5,4512.0,74.0,2889.0,2640.0,62.0,1896.0,0.0,0.0,0.514,0.622,0.77,0.824,0.838,0.838,0.838,0.838,0.838,0.838,8169.0,8695.378,11413.415,0.755,0.112,0.838,0.135,0.026,0.162,0.8378378378378378,0.6402925531914894,1.0,110,1.05
titan,ceylon,1.0,4512.0,74.0,3027.0,2640.0,65.0,2200.0,0.0,0.0,0.514,0.649,0.797,0.851,0.878,0.878,0.878,0.878,0.878,0.878,8307.0,8668.216,11265.398,0.777,0.088,0.878,0.149,0.015,0.163,0.8783783783783784,0.6708776595744681,1.0,110,1.05
titan,elasticsearch,0.1,54562.0,3474.0,49233.0,5500.0,3386.0,49029.0,0.0,0.126,0.379,0.549,0.655,0.735,0.789,0.849,0.891,0.94,0.975,0.975,60233.0,60502.978,70891.0,0.756,0.243,0.975,0.001,0.001,0.001,0.9746689694876224,0.9023312928411715,1.0,110,1.05
titan,elasticsearch,0.2,54562.0,3474.0,53379.0,5500.0,3472.0,53198.0,0.0,0.145,0.38,0.54,0.647,0.734,0.804,0.869,0.912,0.947,0.978,0.978,64379.0,64380.362,65562.0,0.762,0.247,0.999,0.001,0.0,0.001,0.9994242947610823,0.9783182434661486,1.0,110,1.05
titan,elasticsearch,0.3,54562.0,3474.0,52884.0,5500.0,3460.0,52762.0,0.0,0.15,0.381,0.538,0.653,0.743,0.811,0.857,0.909,0.95,0.979,0.979,63884.0,63897.524,67239.59,0.763,0.246,0.996,0.001,0.0,0.001,0.9959700633275763,0.969245995381401,1.0,110,1.05
titan,elasticsearch,0.4,54562.0,3474.0,51654.0,5500.0,3429.0,51448.0,0.0,0.139,0.385,0.547,0.641,0.728,0.795,0.847,0.898,0.946,0.973,0.973,62654.0,62729.337,68470.0,0.758,0.25,0.987,0.001,0.0,0.001,0.9870466321243523,0.9467028334738463,1.0,110,1.05
titan,elasticsearch,0.5,54562.0,3474.0,53917.0,5500.0,3473.0,53537.0,0.0,0.099,0.387,0.529,0.64,0.723,0.78,0.832,0.885,0.934,0.97,0.97,64917.0,64917.371,64917.0,0.749,0.247,1.0,0.001,0.0,0.001,0.9997121473805411,0.9881785858289652,1.0,110,1.05
titan,elasticsearch,1.0,54562.0,3474.0,52344.0,5500.0,3456.0,52207.0,0.0,0.148,0.38,0.545,0.668,0.742,0.803,0.862,0.902,0.949,0.974,0.974,63344.0,63366.984,67779.966,0.763,0.246,0.995,0.001,0.0,0.001,0.9948186528497409,0.9593489974707672,1.0,110,1.05
titan,hazelcast,0.1,23451.0,1298.0,23411.0,4510.0,1298.0,23157.0,0.013,0.192,0.435,0.617,0.725,0.798,0.861,0.898,0.93,0.956,0.972,0.972,32431.0,32431.0,32431.0,0.8,0.269,1.0,0.005,0.0,0.005,1.0,0.9982943158074282,1.0,110,1.05
titan,hazelcast,0.2,23451.0,1298.0,22777.0,4510.0,1294.0,22696.0,0.0,0.159,0.444,0.615,0.72,0.796,0.862,0.903,0.932,0.954,0.981,0.981,31797.0,31801.154,32976.5,0.799,0.267,0.997,0.005,0.0,0.005,0.9969183359013868,0.9712592213551661,1.0,110,1.05
titan,hazelcast,0.3,23451.0,1298.0,23451.0,4510.0,1298.0,23326.0,0.005,0.2,0.438,0.606,0.72,0.798,0.86,0.904,0.939,0.958,0.978,1.0,32471.0,32471.0,32471.0,0.8,0.262,1.0,0.005,0.0,0.005,1.0,1.0,1.0,110,1.05
titan,hazelcast,0.4,23451.0,1298.0,22871.0,4510.0,1296.0,22650.0,0.0,0.194,0.434,0.594,0.713,0.797,0.853,0.893,0.928,0.96,0.973,0.973,31891.0,31892.787,32471.0,0.795,0.257,0.998,0.005,0.0,0.005,0.9984591679506933,0.9752675792077097,1.0,110,1.05
titan,hazelcast,0.5,23451.0,1298.0,22869.0,4510.0,1296.0,22375.0,0.0,0.184,0.437,0.626,0.73,0.801,0.864,0.907,0.935,0.959,0.987,0.987,31889.0,31890.794,32471.0,0.804,0.257,0.998,0.005,0.0,0.005,0.9984591679506933,0.9751822949980811,1.0,110,1.05
titan,hazelcast,1.0,23451.0,1298.0,21580.0,4510.0,1275.0,21416.0,0.0,0.149,0.417,0.595,0.706,0.792,0.846,0.901,0.924,0.949,0.975,0.975,30600.0,30666.307,34341.999,0.79,0.25,0.982,0.004,0.0,0.005,0.9822804314329738,0.9202166218924566,1.0,110,1.05
titan,junit,0.1,5432.0,87.0,3055.0,2860.0,81.0,1631.0,0.0,0.0,0.805,0.908,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8775.0,9102.862,13380.438,0.895,0.317,0.931,0.09,0.005,0.095,0.9310344827586207,0.5624079528718704,1.0,110,1.05
titan,junit,0.2,5432.0,87.0,3192.0,2860.0,81.0,2033.0,0.0,0.0,0.759,0.874,0.908,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8912.0,9220.966,13252.0,0.887,0.315,0.931,0.099,0.005,0.104,0.9310344827586207,0.5876288659793815,1.0,110,1.05
titan,junit,0.3,5432.0,87.0,3174.0,2860.0,83.0,2029.0,0.0,0.576,0.747,0.874,0.931,0.954,0.954,0.954,0.954,0.954,0.954,0.954,8894.0,9101.632,12845.5,0.899,0.332,0.954,0.098,0.002,0.1,0.9540229885057471,0.5843151693667158,1.0,110,1.05
titan,junit,0.4,5432.0,87.0,3149.0,2860.0,81.0,1950.0,0.0,0.0,0.77,0.862,0.885,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8869.0,9183.897,13292.312,0.877,0.268,0.931,0.096,0.005,0.101,0.9310344827586207,0.5797128129602357,1.0,110,1.05
titan,junit,0.5,5432.0,87.0,3004.0,2860.0,79.0,1629.0,0.0,0.0,0.747,0.839,0.908,0.908,0.908,0.908,0.908,0.908,0.908,0.908,8724.0,9170.529,13542.062,0.864,0.267,0.908,0.087,0.008,0.096,0.9080459770114943,0.553019145802651,1.0,110,1.05
titan,junit,1.0,5432.0,87.0,3062.0,2860.0,81.0,1778.0,0.0,0.0,0.736,0.805,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8782.0,9108.897,13373.875,0.876,0.23,0.931,0.091,0.005,0.096,0.9310344827586207,0.5636966126656848,1.0,110,1.05
titan,mcMMO,0.1,1393.0,198.0,1388.0,1341.0,198.0,1221.0,0.123,0.267,0.354,0.561,0.662,0.783,0.909,0.924,0.96,0.97,1.0,1.0,4070.0,4070.0,4070.0,0.825,0.448,1.0,0.112,0.0,0.112,1.0,0.9964106245513281,1.0,110,1.05
titan,mcMMO,0.2,1393.0,198.0,1389.0,1341.0,198.0,1252.0,0.101,0.292,0.318,0.525,0.692,0.793,0.859,0.924,0.955,0.97,0.995,0.995,4071.0,4071.0,4071.0,0.819,0.416,1.0,0.112,0.0,0.112,1.0,0.9971284996410624,1.0,110,1.05
titan,mcMMO,0.3,1393.0,198.0,1393.0,1341.0,198.0,1378.0,0.011,0.299,0.338,0.525,0.697,0.778,0.864,0.924,0.96,0.97,0.995,1.0,4075.0,4075.0,4075.0,0.816,0.415,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
titan,mcMMO,0.4,1393.0,198.0,1393.0,1341.0,198.0,1297.0,0.069,0.29,0.308,0.515,0.687,0.778,0.864,0.924,0.955,0.975,0.995,1.0,4075.0,4075.0,4075.0,0.811,0.396,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
titan,mcMMO,0.5,1393.0,198.0,1393.0,1341.0,198.0,1327.0,0.047,0.304,0.323,0.51,0.672,0.788,0.864,0.924,0.96,0.97,0.995,1.0,4075.0,4075.0,4075.0,0.81,0.394,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
titan,mcMMO,1.0,1393.0,198.0,1393.0,1341.0,198.0,1382.0,0.008,0.292,0.283,0.495,0.672,0.773,0.848,0.899,0.965,0.975,0.995,1.0,4075.0,4075.0,4075.0,0.804,0.373,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
titan,mct,0.1,6091.0,23.0,4154.0,2970.0,18.0,3495.0,0.0,0.0,0.565,0.609,0.696,0.696,0.696,0.783,0.783,0.783,0.783,0.783,10094.0,10936.174,13725.875,0.702,0.221,0.783,0.307,0.047,0.355,0.782608695652174,0.6819898210474471,1.0,110,1.05
